195, -41.007083962373486
196, -41.92436911982966
197, -42.43268275350715
198, -42.442467569767246
199, -41.31580746225768
200, -40.41015432296069
201, -37.06535252835462
202, -33.249425506564336
203, -25.31488073228941
204, -22.978862818050672
205, -22.394134893223082
206, -13.119885821563983
207, -5.576261353270581
208, -5.488734892005127
209, -5.412893651633496
210, -2.484267084062921
211, -0.47497727902145925
212, -1.5230557646240754
213, 0.9373204897237457
214, 2.275278793339041
215, 3.57271272220504
216, 4.628560126872216
217, 5.562095511547696
218, 5.6637534703398416
219, 5.006339307103929
220, 3.8976876889240373
221, 3.739966259929048
222, 3.571526257490561
223, 1.585678339044179
224, 1.6732361073898403
225, 1.3365468759565289
226, 0.9334527241123567
227, 0.6217911353028001
228, 0.00022510255134022827
229, 0.2713744449459625
230, -0.43090773496861345
231, -0.3576977567051358
232, 1.0275321893147833
233, 1.568014391304942
234, 1.2520770880243361
235, 1.4750076841198734
236, 0.33016184332755927
237, -0.3622286909708805
238, -0.1468464152945046
239, -0.46593945304159945
240, -0.7241090638652707
241, -0.8427536401752889
242, 0.29832079583404436
243, -0.22889066963047355
244, 0.02920969796966233
245, -0.07629680058271049
246, -0.37350491416266607
247, -0.12364385027908043
248, -0.20439440082547833
249, -0.12178801648757087
250, 0.3551125055410864
