252.678, 11.307
252.843, 11.405
253.140, 11.124
253.306, 11.224
253.603, 10.938
253.768, 11.037
254.065, 10.751
254.230, 10.850
254.693, 10.661
254.693, 10.570
254.924, 10.471
255.155, 10.376
255.386, 10.279
255.452, 10.178
255.915, 10.076
256.377, 9.974
256.774, 9.886
256.840, 9.790
257.294, 9.675
257.698, 9.579
257.930, 9.491
258.366, 9.374
258.912, 9.246
259.416, 9.134
259.779, 9.015
260.319, 8.896
260.803, 8.780
261.028, 8.667
261.745, 8.544
262.257, 8.397
262.785, 8.266
263.556, 8.138
263.941, 8.018
264.767, 7.773
264.773, 7.895
265.714, 7.649
266.253, 7.542
266.947, 7.452
267.178, 7.354
267.640, 7.251
268.103, 7.154
268.565, 7.058
269.259, 6.962
269.721, 6.869
270.492, 6.752
271.155, 6.618
271.907, 6.472
272.033, 6.328
274.808, 6.211
274.934, 6.075
275.675, 5.938
276.195, 5.846
277.074, 5.738
278.456, 5.618
279.316, 5.508
280.254, 5.402
281.282, 5.310
282.104, 5.207
283.286, 5.105
284.519, 5.010
285.444, 4.915
286.831, 4.828
287.623, 4.694
289.521, 4.572
291.177, 4.440
292.322, 4.333
293.767, 4.236
295.339, 4.134
296.696, 4.034
298.083, 3.942
299.712, 3.851
301.628, 3.753
303.478, 3.650
305.327, 3.547
307.177, 3.447
309.027, 3.345
310.876, 3.247
312.264, 3.155
313.651, 3.054
315.501, 2.967
316.348, 2.861
317.119, 2.779
318.275, 2.698
322.437, 2.570
323.593, 2.474
324.749, 2.387
326.830, 2.300
329.373, 2.200
332.749, 2.113
337.697, 2.024
342.783, 1.951
347.870, 1.894
352.956, 1.854
358.043, 1.829
363.130, 1.826
368.216, 1.829
372.840, 1.781
376.401, 1.679
378.852, 1.588
381.584, 1.486
383.980, 1.394
387.823, 1.308
392.724, 1.237
397.811, 1.219
402.898, 1.238
407.984, 1.275
413.071, 1.314
418.157, 1.342
422.473, 1.352
428.330, 1.356
433.417, 1.341
438.900, 1.319
443.590, 1.302
448.677, 1.284
453.763, 1.271
458.850, 1.260
463.937, 1.248
469.023, 1.241
474.110, 1.236
479.196, 1.232
484.283, 1.219
489.370, 1.196
494.456, 1.161
499.543, 1.118
504.629, 1.077
509.716, 1.034
514.803, 0.986
519.889, 0.935
524.976, 0.896
530.062, 0.871
535.149, 0.866
540.235, 0.880
545.322, 0.899
550.409, 0.923
555.495, 0.957
560.582, 0.997
565.495, 1.050
570.755, 1.129
575.379, 1.217
579.310, 1.303
582.778, 1.386
586.419, 1.479
589.999, 1.570
592.951, 1.666
595.726, 1.762
598.269, 1.853
600.644, 1.948
603.263, 2.046
605.231, 2.144
607.492, 2.239
609.393, 2.335
611.448, 2.431
613.297, 2.521
615.147, 2.614
616.997, 2.710
618.846, 2.805
620.696, 2.902
622.546, 3.001
624.395, 3.098
626.245, 3.195
628.146, 3.297
630.356, 3.410
632.257, 3.521
634.106, 3.617
635.956, 3.716
637.806, 3.818
639.655, 3.917
641.710, 4.021
643.412, 4.116
645.615, 4.213
647.516, 4.319
649.366, 4.410
651.216, 4.498
653.528, 4.598
656.025, 4.698
657.143, 4.791
659.539, 4.899
661.389, 4.989
663.239, 5.079
665.319, 5.179
667.400, 5.280
669.250, 5.373
671.100, 5.463
673.155, 5.564
674.799, 5.655
676.649, 5.739
678.704, 5.837
680.605, 5.935
682.891, 6.035
685.203, 6.140
687.515, 6.237
689.828, 6.330
692.371, 6.424
694.822, 6.515
698.151, 6.622
702.082, 6.713
706.706, 6.787
711.792, 6.830
716.879, 6.829
721.966, 6.789
727.052, 6.722
731.908, 6.635
736.300, 6.550
740.462, 6.461
744.624, 6.377
749.017, 6.286
753.641, 6.197
758.265, 6.111
762.889, 6.024
767.514, 5.934
772.138, 5.845
776.762, 5.756
781.617, 5.666
786.704, 5.576
791.791, 5.504
796.877, 5.449
801.964, 5.413
807.050, 5.382
812.137, 5.351
817.224, 5.302
822.079, 5.223
826.009, 5.132
829.246, 5.017
831.815, 4.914
834.102, 4.823
836.414, 4.722
838.700, 4.614
840.344, 4.520
842.194, 4.431
843.581, 4.338
845.431, 4.246
846.818, 4.151
848.668, 4.048
850.518, 3.940
852.367, 3.834
853.754, 3.735
855.604, 3.630
857.454, 3.525
858.841, 3.433
860.691, 3.333
862.540, 3.224
864.390, 3.121
866.240, 3.025
868.089, 2.928
869.939, 2.837
871.994, 2.741
873.870, 2.649
875.745, 2.561
878.031, 2.468
880.533, 2.371
882.681, 2.283
885.199, 2.191
888.365, 2.086
891.403, 1.986
894.216, 1.898
898.180, 1.783
902.216, 1.670
906.008, 1.573
909.322, 1.466
913.406, 1.363
916.643, 1.275
919.880, 1.186
923.348, 1.095
927.048, 0.998
930.747, 0.907
934.678, 0.814
938.839, 0.723
943.232, 0.634
948.088, 0.546
953.174, 0.459
958.261, 0.383
963.347, 0.320
968.434, 0.265
973.521, 0.218
978.607, 0.177
983.694, 0.141
988.780, 0.114
993.867, 0.092
998.954, 0.070
1004.040, 0.051
1009.127, 0.048
1014.213, 0.042
1019.300, 0.038
1024.387, 0.037
1029.524, 0.032
1034.039, 0.033
1039.184, 0.032
1045.542, 0.032
1055.946, 0.032
1062.305, 0.039
1067.391, 0.039
1072.478, 0.039
1077.564, 0.039
1082.651, 0.033
1087.738, 0.052
1092.824, 0.059
