0.000000,   0.000000e+00
1690.000000,   0.000000e+00
3380.000000,   0.000000e+00
5070.000000,   0.000000e+00
6760.000000,   0.000000e+00
8450.000000,   0.000000e+00
10140.000000,   0.000000e+00
11830.000000,   0.000000e+00
13520.000000,   0.000000e+00
15210.000977,   0.000000e+00
16900.000000,   0.000000e+00
18590.000000,   0.000000e+00
20280.000000,   0.000000e+00
21970.000000,   0.000000e+00
23660.000000,   0.000000e+00
25350.001953,   0.000000e+00
27040.000000,   0.000000e+00
28730.000000,   0.000000e+00
30420.001953,   0.000000e+00
32110.000000,   0.000000e+00
33800.000000,   0.000000e+00
35490.000000,   3.811532e-43
37180.000000,   1.710152e-39
38870.000000,   4.935517e-36
40560.000000,   9.174240e-33
42250.000000,   1.098366e-29
43940.000000,   8.469618e-27
45630.000000,   4.206492e-24
47320.000000,   1.345600e-21
49010.000000,   2.772372e-19
50700.003906,   3.678973e-17
52390.000000,   3.144426e-15
54080.000000,   1.730994e-13
55770.003906,   6.137472e-12
57460.000000,   1.401597e-10
59150.000000,   2.061561e-09
60840.003906,   1.953030e-08
62530.000000,   1.191685e-07
64220.000000,   4.683314e-07
65910.000000,   1.185454e-06
67600.000000,   1.932663e-06
69290.000000,   2.029396e-06
70980.000000,   1.372515e-06
72670.000000,   5.978706e-07
74360.000000,   1.677412e-07
76050.000000,   3.035315e-08
77740.000000,   4.511994e-09
79430.000000,   1.520451e-08
81120.000000,   1.460964e-07
82810.000000,   9.200068e-07
84500.000000,   3.731811e-06
86190.000000,   9.749629e-06
87880.000000,   1.640575e-05
89569.992188,   1.778049e-05
91260.000000,   1.241170e-05
92950.000000,   5.580306e-06
94640.000000,   1.615959e-06
96330.000000,   3.019599e-07
98020.000000,   4.549750e-08
99709.992188,   1.005836e-07
101400.007813,   6.629006e-07
103090.000000,   2.893304e-06
104780.000000,   8.135221e-06
106470.000000,   1.473279e-05
108160.000000,   1.718463e-05
109849.992188,   1.291027e-05
111540.007813,   6.247322e-06
113230.000000,   1.954319e-06
114920.000000,   4.920515e-07
116610.000000,   9.405096e-07
118300.000000,   5.042846e-06
119990.000000,   1.837338e-05
121680.007813,   4.315130e-05
123370.000000,   6.527451e-05
125060.000000,   6.359646e-05
126750.000000,   3.990818e-05
128440.000000,   1.612986e-05
130130.000000,   4.198930e-06
131820.000000,   7.040223e-07
133510.000000,   7.602804e-08
135200.000000,   5.288114e-09
136890.000000,   2.369627e-10
138580.000000,   1.021359e-11
140270.000000,   1.198412e-10
141960.000000,   2.732541e-09
143650.000000,   4.017230e-08
145340.000000,   3.803878e-07
147030.000000,   2.319883e-06
148720.000000,   9.112659e-06
150410.000000,   2.305493e-05
152100.000000,   3.756835e-05
153790.000000,   3.942939e-05
155480.000000,   2.665371e-05
157170.000000,   1.160472e-05
158860.000000,   3.254254e-06
160550.000000,   5.877706e-07
162240.000000,   6.837601e-08
163930.000000,   5.123177e-09
165620.000000,   2.472376e-10
167310.000000,   7.684742e-12
